"ID"	"Дата.изменения.статуса"	"Статус"	"Автор"	"Пользователь"	"Категория.автора"	"Контент"	"Тип.обращения"	"Хост"	"Подписчики"	"Тема"	"Локация"	"Тональность"	"Тип"
	2088-04-02 04:13:02	"Удаленный"	"token_74852"	"token_111424"	"Обычный"	"'Много лет являюсь абонентом Теле2 (ранее - НСС, Ростелеком).<br>Телефон, кстати, принципиально кнопочный и предназначен исключительно для звонков. Спасибо за качество связи, не шучу.<br>Однако же, 1-2 раза в год я загадочным образом попадаю в число подписчиков то на гороскоп, то на прогноз погоды, то на ещё какую-то лабуду. Интересно, что момент подписки совпадает с пополнением баланса на нормальную сумму.<br>Приходится обращаться в ближайший офис, благо недалеко расположен Полгода-год новые подписки отсутствуют."	"Комментарий"	"'Форумы НА-СВЯЗИ - Чебоксары"	0	"Прочее"	"Чебоксары"		"0-пост"
	2088-04-02 04:13:02	"Удаленный"	"token_57233"	"token_111424"	"Обычный"	"'Цитата(Deus77 @ Mar xxx xxx xx xxвершенно верно! Старый тариф \" беспредельно черный\" и то что его гнобят я догадываюсь... А не ..ели ли они?!!<br>ели....ели.... ещё кааак отелепузанели! Я не пойму этих опсосов .Ужо давно в инете куча форумов , где люди общаются , тестят всё и наглядно показывают результаты друг другу . А когда звонят в кол центр им отвечают , что виноватых ищите в своих телефах !И то, что всё тайное прописано в биллинге нам тоже доподлинно известно , а они крутят в ответ всю ту же старую пластинку"	"Комментарий"	"'Форумы НА-СВЯЗИ - Чебоксары"	0	"Тарифы"	"Чебоксары"		"0-пост"
	2088-04-02 04:13:02	"Удаленный"	"token_25645"	"token_111424"	"Обычный"	"'Цитата(Deus77 @ Mar xxx xxx xx xxле 2 ты опять начал любить мой мозг!? Где скорость? До НГ пропала скорость ( о чем я здесь писал, кстати ответа не дождалася!) недавно все пришло в норму.Но!Опять двадцать пять... видео в самом низком качестве,если в ручную настраивать на лучшее изображение постоянная буферизация!!! Ять... надоело уже!!!<br>Здравствуйте, Денис. Напишите, пожалуйста, в личные сообщения номер телефона и адрес (район, город, улxxxxxxxxxxx2ip.ru/speed/ и сообщите нам."	"Комментарий"	"'Форумы НА-СВЯЗИ - Чебоксары"	0	"Прочее"	"Чебоксары"		"0-пост"
	2088-04-02 04:37:35	"Удаленный"	"token_100373"	"token_111424"	"Обычный"	"'Добрый вечер.В интернете появилась информация,что Теле 2 с 2 апреля т.г. меняет все тарифы. На официальном сайте теле 2 ,такой информации нет.Хочу спросить,какие ваши планы по изменению тарифов и их наполнение. Спасибо."	"Личное сообщение"	"'Facebook"	0	"Прочее"			"0-пост"
	2088-04-02 04:37:35	"Удаленный"	"token_100373"	"token_111424"	"Обычный"	"'Сообщение без текста"	"Личное сообщение"	"'Facebook"	0	"Прочее"			"0-пост"
	2088-04-02 04:37:58	"Удаленный"	"token_69973"	"token_111424"	"Обычный"	"'[xxxxx], доброе утро ! За март списали в сумме за 120 р ( помимо абон платы ) за какой-то контент. Выяснилось,что у меня оформлена подписка на теле 2 тв , хотя я ее не подключала и никакие СМС оповещения,уведомляющие меня о том ,что я подписана на какой-то канал теле 2 мне не приходили . ! Узнала случайно,когда зашла в личный кабинет,чтобы проверить за что же списываются постоянно деньги"	"Комментарий"	"'ВКонтакте"	197	"Прочее"	"Москва"		"0-пост"
	2088-04-02 04:37:58	"Удаленный"	"token_69973"	"token_111424"	"Обычный"	"'Добрый вечер.в группе просили написать свой номер,обещали разобраться. xxx xxx xx xx"	"Личное сообщение"	"'ВКонтакте"	197	"Прочее"			"0-пост"
	2088-04-02 04:37:59	"Удаленный"	"token_55351"	"token_111424"	"Лидер мнения"	"'Совсем что ли обалдевшие? Мне тоже пришли эти смс с кодами. Сейчас зашла в детализацию и глаза на лоб вылезли. Что за контент за 1500 рублей!"	"Комментарий"	"'ВКонтакте"	7571	"Базовые услуги"	"Москва"		"0-пост"
	2088-04-02 04:37:59	"Удаленный"	"token_18183"	"token_111424"	"Обычный"	"'Вопрос. Почему у всех \"подписавшихся\" один и тот же логин и пароль?"	"Комментарий"	"'ВКонтакте"	75	"Официальные блоги"			"0-пост"
	2088-04-02 04:37:59	"Удаленный"	"token_50772"	"token_111424"	"Обычный"	"'надоели эти смс с номерами такими же . звонил оператору помощи ноль ."	"Комментарий"	"'ВКонтакте"	381	"Официальные блоги"	"Москва"		"0-пост"
	2088-04-02 04:37:59	"Удаленный"	"token_84830"	"token_111424"	"Обычный"	"'Если через личный кабинет отключила, больше не будут снимать?"	"Комментарий"	"'ВКонтакте"	70	"Контент"	"Москва"		"0-пост"
	2088-04-02 04:37:59	"Удаленный"	"token_84830"	"token_111424"	"Обычный"	"'Здравствуйте, сегодня пришло смс о какой-то подписке. Что делать? <U+0001F62D>"	"Комментарий"	"'ВКонтакте"	70	"Официальные блоги"	"Москва"		"0-пост"
	2088-04-02 04:49:16	"Удаленный"	"token_60364"	"token_111424"	"Обычный"	"'Добрый вечер, подскажите пожалуйста. Как отключить пакет 500 мб за 50 руб на тарифе \"мой разговор 11 2017\""	"Личное сообщение"	"'ВКонтакте"	0	"Прочее"			"0-пост"
	2088-04-02 04:49:16	"Удаленный"	"token_60364"	"token_111424"	"Обычный"	"'Спасибо"	"Личное сообщение"	"'ВКонтакте"	0	"Прочее"			"0-пост"
	2088-04-02 04:53:06	"Удаленный"	"token_4763"	"token_111424"	"Обычный"	"'P.S. Спасибо за оперативный ответ"	"Личное сообщение"	"'Facebook"	0	"Прочее"			"0-пост"
	2088-04-02 04:53:06	"Удаленный"	"token_4763"	"token_111424"	"Обычный"	"'Добрый день!<br>Подскажите, пожалуйста, как я могу связаться с вашим отделом маркетинга?"	"Личное сообщение"	"'Facebook"	0	"Прочее"			"0-пост"
	2088-04-02 04:53:06	"Удаленный"	"token_4763"	"token_111424"	"Обычный"	"'По вопросу поддержки мероприятия, музыкального фестиваля в Санкт-Петербурге"	"Личное сообщение"	"'Facebook"	0	"Прочее"			"0-пост"
	2088-04-02 04:58:05	"Удаленный"	"token_93097"	"token_111424"	"Лидер мнения"	"'Привет всем! Кто знает , что сегодня происходит с ТЕЛЕ-2 ? Невозможно никуда дозвониться ."	"Пост"	"'ВКонтакте"	8360	"Прочее"			"0-пост"
	2088-04-02 05:13:01	"Удаленный"	"token_67316"	"token_111424"	"Обычный"	"'Что с интернетом бл* ха муха<br>Весь вечер стоит 3g но на уровне 2g, я с пентиума что ли сижу, чтобы у меня по полчаса несколько мегабайт грузилось"	"Комментарий"	"'ВКонтакте"	97	"Официальные блоги"	"Москва"		"0-пост"
	2088-04-02 05:13:02	"Удаленный"	"token_73297"	"token_111424"	"Обычный"	"'Здравствуйте у меня вопрос. Как переводить минуты на гигабайты?"	"Комментарий"	"'ВКонтакте"	1	"Официальные блоги"	"Москва"		"0-пост"
	2088-04-02 05:13:02	"Удаленный"	"token_73297"	"token_111424"	"Обычный"	"'[xxxxx], как переводить минуты на гигабайты"	"Комментарий"	"'ВКонтакте"	1	"Прочее"	"Москва"		"0-пост"
	2088-04-02 05:13:02	"Удаленный"	"token_31241"	"token_111424"	"Обычный"	"'Пидорасы вы конченые.Работать в еле 2 всё равно,что жопой торговать.А пользоваться вашей связью,это как сг шлюхой дешёвой. Глядишь и повезёт."	"Комментарий"	"'ВКонтакте"	17	"Контент"	"Москва"		"0-пост"
	2088-04-02 05:13:02	"Удаленный"	"token_31241"	"token_111424"	"Обычный"	"'[xxxxx], самая чмошная связь.Если я в 2001 раз предоставлю вам эту информацию и хотя бы в течении месяца ничего не изменится,готовы ли вы признать ,что вы там все чмошни"	"Комментарий"	"'ВКонтакте"	17	"Контент"	"Москва"		"0-пост"
	2088-04-02 05:31:41	"Удаленный"	"token_41052"	"token_111424"	"Жалобщик"	"'[xxxxx], Добрый день скажите пожалуйста такая ситуация я не знаю Сможете ли вы чем-нибудь помочь Дело в том что я проживаю в поселке шушары города санкт-петербурга и у меня проблемы дома не ловит сотовая связь Tele2 на протяжении 3 лет Никаких изменений нет операторы и специалисты только отписываются и ничего не делают возможно ли как-нибудь через вас решить эту проблему Спасибо"	"Комментарий"	"'ВКонтакте"	80	"Прочее"	"Санкт-Петербург"		"0-пост"
	2088-04-02 05:31:41	"Удаленный"	"token_41052"	"token_111424"	"Жалобщик"	"'Когда я смогу нормально пользоваться связью?"	"Личное сообщение"	"'ВКонтакте"	80	"Прочее"			"0-пост"
	2088-04-02 05:31:41	"Удаленный"	"token_41052"	"token_111424"	"Жалобщик"	"'Добрый вечер tele2 проблема у меня такая отдел в том что моя СИМ карта не ловит в помещении на первом этаже по адресу посёлок шушары Московское шоссе дом 286 отсутствует покрытие 2G 3G и 4G именно в помещении на улxxxxxxxxxxx3 лет мой номер xxx xxx xx xx"	"Личное сообщение"	"'ВКонтакте"	80	"Прочее"			"0-пост"
	2088-04-02 05:31:41	"Удаленный"	"token_41052"	"token_111424"	"Жалобщик"	"'Тарифы у Вас хорошие а связь не можете улучшить но все равно буду продолжать пользоваться Вашими услугами"	"Личное сообщение"	"'ВКонтакте"	80	"Прочее"			"0-пост"
	2088-04-02 05:31:42	"Удаленный"	"token_62039"	"token_111424"	"Обычный"	"'Некому пожаловаться, это Россия, где много взяточников и не до кого нет дела! В очередной раз поверив..., я подключился к сотовому оператору skylink, он обещал полный безлимитный тариф, но никакого безлимитного интернета я не получил, хотя и подключился к тарифу Skylink XL за 1190 руб/мес. Уже практически к концу месяца я скачал 300Гб трафика и скорость интернета резко снизилась. Оказывается не только я один такой, нашлось множество людей(абонентов) у кого после 300Гб скорость так же резко снижалась. Конечно Скайлинк указывает, что при значительной нагрузки скорость может снижаться и только этой поправкой всегда прикрывается и говоря одно и тоже всем абонентам которые скачали 300Гб трафика. Мне кажется нас как абонентов компания скайлинк вводит в заблуждения(а по простому обманывает), говоря что интернет у них на тарифе Skylink XL полностью безлимитный без ограничения скорости, а когда большинство абонентов которые скачали 300Гб трафика жалуется что скорость снижена, скайлинк прикрывается и указывает на пункт где написано: \"При повышенной нагрузке на сеть скорость доступа в интернет может быть ограничена\" Но негде не написано что это такое эта \"повышенная нагрузка\", не чего не регламентировано, при каком объеме скачиваемого трафика у абонента происходит эта \"повышенная нагрузка\", до какой величины skylink может ограничить скорость интернета абоненту(который по их мнению создаёт эту \"повышенную нагрузку\") У на как всегда никто, никакая структура, даже Роскомнадзор не может это урегулировать!!! Отзывы абонентов можно посмотреть в официальной группе skylink https://vk.com/skylink_official , где много абонентов указываю на эту проблему! Помогите сделать всё что-бы было прозрачно и честно в Skylinke!!!!"	"Комментарий"	"'ВКонтакте"	31	"Прочее"	"Кемерово"		"0-пост"
	2088-04-02 05:43:01	"Удаленный"	"token_56273"	"token_111424"	"Обычный"	"'Как менять минуты на гигабайты?"	"Личное сообщение"	"'ВКонтакте"	6	"Прочее"			"0-пост"
	2088-04-02 05:43:01	"Удаленный"	"token_74967"	"token_111424"	"Обычный"	"'Я ненавижу xxxxную связь и теле2."	"Пост"	"'Twitter"	11852	"Прочее"	"Красноярск"		"0-пост"
	2088-04-02 05:43:01	"Удаленный"	"token_74967"	"token_111424"	"Обычный"	"'У него есть деньги на симке, а ее блокируют. ПРОСТО КАКОГО xxxxx?"	"Комментарий"	"'Twitter"	11852	"Базовые услуги"	"Красноярск"		"0-пост"
	2088-04-02 05:48:49	"Удаленный"	"token_101523"	"token_111424"	"Обычный"	"'Да, я разобрался, спасибо! <U+0001F609>O"	"Личное сообщение"	"'ВКонтакте"	562	"Прочее"			"0-пост"
	2088-04-02 05:48:49	"Удаленный"	"token_101523"	"token_111424"	"Обычный"	"'А куда мне тащить заявление и договор?"	"Личное сообщение"	"'ВКонтакте"	562	"Прочее"			"0-пост"
	2088-04-02 05:48:49	"Удаленный"	"token_101523"	"token_111424"	"Обычный"	"'Здравствуйте!<br>У меня не работает сим карта, что подскажите делать?"	"Личное сообщение"	"'ВКонтакте"	562	"Прочее"			"0-пост"
	2088-04-02 05:48:49	"Удаленный"	"token_101523"	"token_111424"	"Обычный"	"'Г. Москва<br>Адрес: 9 северная линия"	"Личное сообщение"	"'ВКонтакте"	562	"Прочее"			"0-пост"
	2088-04-02 05:48:49	"Удаленный"	"token_101523"	"token_111424"	"Обычный"	"'Показывает что сети вообще нету"	"Личное сообщение"	"'ВКонтакте"	562	"Прочее"			"0-пост"
	2088-04-02 05:48:49	"Удаленный"	"token_101523"	"token_111424"	"Обычный"	"'xxx xxx xx xx"	"Личное сообщение"	"'ВКонтакте"	562	"Прочее"			"0-пост"
	2088-04-02 05:48:49	"Удаленный"	"token_101523"	"token_111424"	"Обычный"	"'Здравствуйте!<br>Могу ли я оформить на себя сим карту по этому листку?<br>(Мне 14)"	"Личное сообщение"	"'ВКонтакте"	562	"Прочее"			"0-пост"
	2088-04-02 05:48:49	"Удаленный"	"token_101523"	"token_111424"	"Обычный"	"'Я гуляю, я дома - связи нет"	"Личное сообщение"	"'ВКонтакте"	562	"Прочее"			"0-пост"
	2088-04-02 05:48:49	"Удаленный"	"token_101523"	"token_111424"	"Обычный"	"'А что надо с собою иметь чтоб заминить sim карту?"	"Личное сообщение"	"'ВКонтакте"	562	"Прочее"			"0-пост"
	2088-04-02 05:48:49	"Удаленный"	"token_101523"	"token_111424"	"Обычный"	"'Мне надо эту симку сначала оформить"	"Личное сообщение"	"'ВКонтакте"	562	"Прочее"			"0-пост"
	2088-04-02 05:58:02	"Удаленный"	"token_22533"	"token_111424"	"Обычный"	"'[xxxxx], так вроде нету МТС,а если есть ,то точно также)"	"Комментарий"	"'ВКонтакте"	378	"Прочее"	"Коми"		"0-пост"
	2088-04-02 05:58:02	"Удаленный"	"token_22533"	"token_111424"	"Обычный"	"'И позавчера друг випку покупал не мог оплатить,и мы в тех. Поддержку звонили)"	"Комментарий"	"'ВКонтакте"	378	"Прочее"	"Коми"		"0-пост"
	2088-04-02 05:58:02	"Удаленный"	"token_22533"	"token_111424"	"Обычный"	"'[xxxxx], да,я сейчас играю на iOS,но когда играл на андроиде такая же хня была)"	"Комментарий"	"'ВКонтакте"	378	"Прочее"	"Коми"		"0-пост"
	2088-04-02 05:58:02	"Удаленный"	"token_22533"	"token_111424"	"Обычный"	"'[xxxxx], ну да,пополнили на 651руюель,450 випку и осталось 201 рубель)"	"Комментарий"	"'ВКонтакте"	378	"Прочее"	"Коми"		"0-пост"
	2088-04-02 05:58:02	"Удаленный"	"token_22533"	"token_111424"	"Обычный"	"'Если пополнять с счета теле2,то надо сразу на месяц.<br>А если делается первый раз,то надо чтоб после покупки вира оставалось на счету 201руюель)"	"Комментарий"	"'ВКонтакте"	378	"Прочее"	"Коми"		"0-пост"
	2088-04-02 05:58:02	"Удаленный"	"token_92430"	"token_111424"	"Обычный"	"'Хреновый интернет у ЕЛЕ2 бывает надо ходить что б интернет появился? ,ТАК ЭТИ САМКИ СОБАКИ , подключают Плейбой за 30руб в день пасивные манагеры ,увидел только тогда когда деньги кончились на счету (я баран верил что есть честные операторы)выключил в кабинете , так эти самки собаки опять подключили через неделю"	"Комментарий"	"'ВКонтакте"	0	"Интернет"	"Москва"		"0-пост"
	2088-04-02 05:58:02	"Удаленный"	"token_92430"	"token_111424"	"Обычный"	"'Даже дома , вроде одна сота и то падает под нагрузкой с 4g на3g ЕЛЕ2 ОВНО"	"Комментарий"	"'ВКонтакте"	0	"Прочее"	"Москва"		"0-пост"
	2088-04-02 06:03:04	"Удаленный"	"token_66649"	"token_111424"	"Обычный"	"'xxx xxx xx xx"	"Личное сообщение"	"'ВКонтакте"	1778	"Прочее"			"0-пост"
	2088-04-02 06:03:04	"Удаленный"	"token_66649"	"token_111424"	"Обычный"	"'3джи"	"Личное сообщение"	"'ВКонтакте"	1778	"Прочее"			"0-пост"
	2088-04-02 06:03:04	"Удаленный"	"token_66649"	"token_111424"	"Обычный"	"'Хуже стал ловить"	"Личное сообщение"	"'ВКонтакте"	1778	"Прочее"			"0-пост"
	2088-04-02 06:03:04	"Удаленный"	"token_66649"	"token_111424"	"Обычный"	"'д.гагарка ,улxxxxxxxxxxx36"	"Личное сообщение"	"'ВКонтакте"	1778	"Прочее"			"0-пост"
	2088-04-02 06:03:04	"Удаленный"	"token_66649"	"token_111424"	"Обычный"	"'1-2палки"	"Личное сообщение"	"'ВКонтакте"	1778	"Прочее"			"0-пост"
	2088-04-02 06:03:04	"Удаленный"	"token_66649"	"token_111424"	"Обычный"	"'Я ответил"	"Личное сообщение"	"'ВКонтакте"	1778	"Прочее"			"0-пост"
	2088-04-02 06:03:04	"Удаленный"	"token_66649"	"token_111424"	"Обычный"	"'Нет"	"Личное сообщение"	"'ВКонтакте"	1778	"Прочее"			"0-пост"
	2088-04-02 06:03:04	"Удаленный"	"token_66649"	"token_111424"	"Обычный"	"'Плохо ловит связь"	"Личное сообщение"	"'ВКонтакте"	1778	"Прочее"			"0-пост"
	2088-04-02 06:03:04	"Удаленный"	"token_66649"	"token_111424"	"Обычный"	"'Везде ,месяц назад,3G"	"Личное сообщение"	"'ВКонтакте"	1778	"Прочее"			"0-пост"
	2088-04-02 06:03:04	"Удаленный"	"token_66649"	"token_111424"	"Обычный"	"'Да"	"Личное сообщение"	"'ВКонтакте"	1778	"Прочее"			"0-пост"
	2088-04-02 06:18:05	"Удаленный"	"token_39813"	"token_111424"	"Обычный"	"'Добрый вечер . отключить мой второй телефон можете сейчас ?"	"Личное сообщение"	"'ВКонтакте"	990	"Прочее"			"0-пост"
	2088-04-02 06:18:05	"Удаленный"	"token_39813"	"token_111424"	"Обычный"	"'Сейчас я хочу симку долбаного мужика убрать"	"Личное сообщение"	"'ВКонтакте"	990	"Прочее"			"0-пост"
	2088-04-02 06:18:05	"Удаленный"	"token_39813"	"token_111424"	"Обычный"	"'А мой тел xxx xxx xx xx"	"Личное сообщение"	"'ВКонтакте"	990	"Прочее"			"0-пост"
	2088-04-02 06:18:05	"Удаленный"	"token_39813"	"token_111424"	"Обычный"	"'Дело в том что я покупала на обоих, на себя и на долбаного мужика"	"Личное сообщение"	"'ВКонтакте"	990	"Прочее"			"0-пост"
	2088-04-02 06:18:05	"Удаленный"	"token_39813"	"token_111424"	"Обычный"	"'Баланс если есть перекинуть на мой .. заблокировать +xxx xxx xx xx"	"Личное сообщение"	"'ВКонтакте"	990	"Прочее"			"0-пост"
	2088-04-02 06:23:01	"Удаленный"	"token_45565"	"token_111424"	"Обычный"	"'Здравствуйте, как обменять минуты на гигабайты?"	"Личное сообщение"	"'ВКонтакте"	185	"Прочее"			"0-пост"
	2088-04-02 06:23:01	"Удаленный"	"token_45565"	"token_111424"	"Обычный"	"'Здравствуйте, как обменять минуты на гигабайты?"	"Личное сообщение"	"'ВКонтакте"	185	"Прочее"			"0-пост"
	2088-04-02 06:23:01	"Удаленный"	"token_45565"	"token_111424"	"Обычный"	"'Пидарас"	"Личное сообщение"	"'ВКонтакте"	185	"Прочее"			"0-пост"
	2088-04-02 06:23:15	"Удаленный"	"token_110814"	"token_111424"	"Обычный"	"'Сообщение без текста"	"Личное сообщение"	"'ВКонтакте"	56	"Прочее"			"0-пост"
	2088-04-02 06:33:04	"Удаленный"	"token_3386"	"token_111424"	"Обычный"	"'#tele2 И вновь начинается бой! Это не мобильный оператор это шайка мошенников!"	"Пост"	"'ВКонтакте"	61	"Прочее"	"Нижний Новгород"		"0-пост"
	2088-04-02 06:33:05	"Удаленный"	"token_60819"	"token_111424"	"Обычный"	"'Но в целом поддерживаю интерес [xxxxx]. Расскажи, что случилось. Я теледвой не пользуюсь уже лет 6-7. Как у них там дела?"	"Комментарий"	"'ВКонтакте"	301	"Прочее"			"0-пост"
	2088-04-02 06:43:02	"Удаленный"	"token_2132"	"token_111424"	"Обычный"	"'Как мне перейти на тариф ЧЁРНЫЙ?"	"Комментарий"	"'ВКонтакте"	1	"Контент"	"Москва"		"0-пост"
	2088-04-02 06:43:02	"Удаленный"	"token_60789"	"token_111424"	"Обычный"	"'[xxxxx], В новостях написано,что тарифы изменятся 02.04.2018.Вот я и спрашиваю,подорожают?"	"Комментарий"	"'ВКонтакте"	13	"Официальные блоги"	"Москва"		"0-пост"
	2088-04-02 06:47:09	"Удаленный"	"token_62561"	"token_111424"	"Обычный"	"'уже внесла в чс..."	"Личное сообщение"	"'ВКонтакте"	1	"Прочее"			"0-пост"
	2088-04-02 06:47:09	"Удаленный"	"token_62561"	"token_111424"	"Обычный"	"'Привет."	"Личное сообщение"	"'ВКонтакте"	1	"Прочее"			"0-пост"
	2088-04-02 06:47:09	"Удаленный"	"token_62561"	"token_111424"	"Обычный"	"'а сегодня точно такой же голос с этого номера:<br>xxx xxx xx xx"	"Личное сообщение"	"'ВКонтакте"	1	"Прочее"			"0-пост"
	2088-04-02 06:47:09	"Удаленный"	"token_62561"	"token_111424"	"Обычный"	"'Помнишь я говорила о вчерашней девушке то, что звонили требовали вернуть деньги, но никаких денег не приходило."	"Личное сообщение"	"'ВКонтакте"	1	"Прочее"			"0-пост"
	2088-04-02 06:47:09	"Удаленный"	"token_62561"	"token_111424"	"Обычный"	"'вчера звонок был с этого номера: xxx xxx xx xx"	"Личное сообщение"	"'ВКонтакте"	1	"Прочее"			"0-пост"
	2088-04-02 06:47:09	"Удаленный"	"token_62561"	"token_111424"	"Обычный"	"'все норм"	"Личное сообщение"	"'ВКонтакте"	1	"Прочее"			"0-пост"
	2088-04-02 06:47:09	"Удаленный"	"token_62561"	"token_111424"	"Обычный"	"'больше не звонит"	"Личное сообщение"	"'ВКонтакте"	1	"Прочее"			"0-пост"
	2088-04-02 06:47:43	"Удаленный"	"token_5297"	"token_111424"	"Обычный"	"'Здравствуйте!<br>Как можно перевести с теле2 на мтс ?"	"Личное сообщение"	"'ВКонтакте"	133	"Прочее"			"0-пост"
	2088-04-02 06:47:43	"Удаленный"	"token_5297"	"token_111424"	"Обычный"	"'Я хочу с теле2 перевести на мтс деньги"	"Личное сообщение"	"'ВКонтакте"	133	"Прочее"			"0-пост"
	2088-04-02 06:47:43	"Удаленный"	"token_5297"	"token_111424"	"Обычный"	"'Спасибо"	"Личное сообщение"	"'ВКонтакте"	133	"Прочее"			"0-пост"
	2088-04-02 06:53:02	"Удаленный"	"token_51224"	"token_111424"	"Обычный"	"'Почему не переносят пакеты трафика интернета на \"беспредельно чёрном\"? На других тарифах переносят а на данном тарифе нет...Минуты и смс переносят а что трафик трудно перенести..."	"Комментарий"	"'ВКонтакте"	121	"Пакеты услуг"	"Москва"		"0-пост"
	2088-04-02 07:13:04	"Удаленный"	"token_101804"	"token_111424"	"Обычный"	"'Теле2 xxxxxасы!чтоб их дети заживо сгорели!"	"Пост"	"'ВКонтакте"	107	"Прочее"	"Челябинск"		"0-пост"
	2088-04-02 07:18:00	"Удаленный"	"token_28896"	"token_111424"	"Обычный"	"'как написать в Теле2?"	"Личное сообщение"	"'ВКонтакте"	2	"Прочее"			"0-пост"
	2088-04-02 07:18:00	"Удаленный"	"token_28896"	"token_111424"	"Обычный"	"'Ребятки, а вы идиоты."	"Личное сообщение"	"'ВКонтакте"	2	"Прочее"			"0-пост"
	2088-04-02 07:18:00	"Удаленный"	"token_28896"	"token_111424"	"Обычный"	"'Вопрос: как написать в Теле2? Теле зашифровались, нет обратной связи. Обычный человек не может использовать средства, предложенные на сайте теле и Что за дела? Прошу обратный адрес всего-навсего."	"Личное сообщение"	"'ВКонтакте"	2	"Прочее"			"0-пост"
	2088-04-02 07:18:04	"Удаленный"	"token_52749"	"token_111424"	"Обычный"	"'И вот мой архивный с полным безлимитом"	"Комментарий"	"'Одноклассники"	0	"Тарифы"	"Самара"		"0-пост"
	2088-04-02 07:18:04	"Удаленный"	"token_52749"	"token_111424"	"Обычный"	"'у нас 200 звонков и 200 смс"	"Комментарий"	"'Одноклассники"	0	"Тарифы"	"Самара"		"0-пост"
	2088-04-02 07:18:04	"Удаленный"	"token_52749"	"token_111424"	"Обычный"	"'я про 4G, вы опечатались, ну да ладно, через год спрошу ещё раз..."	"Комментарий"	"'Одноклассники"	0	"Тарифы"	"Самара"		"0-пост"
	2088-04-02 07:18:04	"Удаленный"	"token_52749"	"token_111424"	"Обычный"	"'бывают проблемы не могут дозвониться, гудок проходит, а звонка нету, кто-то другой звонит без проблем. Тольятти."	"Комментарий"	"'Одноклассники"	0	"Телефония"	"Самара"		"0-пост"
	2088-04-02 07:18:04	"Удаленный"	"token_52749"	"token_111424"	"Обычный"	"'Когда будет 4G в Самарской обл. уже устали ждать и слушать обещания 2 года?"	"Комментарий"	"'Одноклассники"	0	"Официальные блоги"	"Самара"		"0-пост"
	2088-04-02 07:18:04	"Удаленный"	"token_52749"	"token_111424"	"Обычный"	"'Да как вам сказать, такое происходит не каждый день, но 5-8 раз в месяц, вот позавчера было ждал звонок по договорённости, мне звонят другие и говорят не может человек дозвониться этот, я с домашнего звоню всё нормально, звоню сам звонок проходит, а тот кого жду не может дозвоница у него Билайн, но суть в том, что у моей семьи у всех Теле2 и то же такое выскакивает при звонках друг-другу.Гудок проходит, а у абонента тишина."	"Комментарий"	"'Одноклассники"	0	"Телефония"	"Самара"		"0-пост"
	2088-04-02 07:18:04	"Удаленный"	"token_52749"	"token_111424"	"Обычный"	"'Ну они не должны менять без вашего согласия условия договора по идеи"	"Комментарий"	"'Одноклассники"	0	"Тарифы"	"Самара"		"0-пост"
	2088-04-02 07:18:04	"Удаленный"	"token_52749"	"token_111424"	"Обычный"	"'у меня всё нормально, всё тот же тариф"	"Комментарий"	"'Одноклассники"	0	"Тарифы"	"Самара"		"0-пост"
	2088-04-02 07:18:04	"Удаленный"	"token_52749"	"token_111424"	"Обычный"	"'Ты уже не туда полез, тебе в штаб наваляшки с этим надо)))"	"Комментарий"	"'Одноклассники"	0	"Официальные блоги"	"Самара"		"0-пост"
	2088-04-02 07:18:04	"Удаленный"	"token_52749"	"token_111424"	"Обычный"	"'а у вас какой тариф? У меня \"Беспредельно чёрный\" полный безлимит, так нормально всё."	"Комментарий"	"'Одноклассники"	0	"Официальные блоги"	"Самара"		"0-пост"
	2088-04-02 07:18:04	"Удаленный"	"token_52749"	"token_111424"	"Обычный"	"'Тольятти, Самарская обл."	"Комментарий"	"'Одноклассники"	0	"Тарифы"	"Самара"		"0-пост"
	2088-04-02 07:18:04	"Удаленный"	"token_52749"	"token_111424"	"Обычный"	"'ну у меня как было изначально 2 года назад, так и осталось"	"Комментарий"	"'Одноклассники"	0	"Официальные блоги"	"Самара"		"0-пост"
	2088-04-02 07:18:04	"Удаленный"	"token_52749"	"token_111424"	"Обычный"	"'да проверил, без изменений"	"Комментарий"	"'Одноклассники"	0	"Тарифы"	"Самара"		"0-пост"
	2088-04-02 07:18:04	"Удаленный"	"token_52749"	"token_111424"	"Обычный"	"'придёт Морозов, узнаете точно всё"	"Комментарий"	"'Одноклассники"	0	"Официальные блоги"	"Самара"		"0-пост"
	2088-04-02 07:18:04	"Удаленный"	"token_52749"	"token_111424"	"Обычный"	"'По идее не должны так делать"	"Комментарий"	"'Одноклассники"	0	"Официальные блоги"	"Самара"		"0-пост"
	2088-04-02 07:18:04	"Удаленный"	"token_52749"	"token_111424"	"Обычный"	"'У них там прочии условия есть на тарифе, если не использовать симку 4 месяца, могут отключить её, я вообще брал тариф для дачи летом (интернет), пользую 4 месяца в году, но раз в 2 месяца отсылаю с неё смс для активности, чтоб не отключили."	"Комментарий"	"'Одноклассники"	0	"Официальные блоги"	"Самара"		"0-пост"
	2088-04-02 07:18:04	"Удаленный"	"token_52749"	"token_111424"	"Обычный"	"'Я читал, там нет такого"	"Комментарий"	"'Одноклассники"	0	"Официальные блоги"	"Самара"		"0-пост"
